city,x,y
833,3.050194e+05,9.074778e+05
834,3.050417e+05,9.046111e+05
835,3.050417e+05,9.058222e+05
836,305050,978200
837,3.050806e+05,9.767861e+05
838,305100,872125
839,3.051806e+05,8.294833e+05
840,3.051833e+05,9.218472e+05
841,3.051861e+05,8.727278e+05
842,3.052278e+05,8.790333e+05
843,3.052528e+05,8.967944e+05
844,3.053333e+05,9.208139e+05
845,3.053667e+05,9.175278e+05
846,305375,9.548306e+05
847,305425,9.754639e+05
848,305450,8.387028e+05
849,3.054528e+05,8.775167e+05
850,305475,8.817528e+05
851,3.055361e+05,8.771194e+05
852,3.055889e+05,9.155583e+05
853,305600,9.195389e+05
854,3.056194e+05,8.183083e+05
855,3.056667e+05,1.006431e+06
856,3.056917e+05,8.474333e+05
857,3.057056e+05,9.740917e+05
858,3.057722e+05,9.048306e+05
859,3.057806e+05,982725
860,3.057861e+05,9.785278e+05
861,3.058139e+05,8.729139e+05
862,3.058694e+05,8.458333e+05
863,3.058806e+05,9.116806e+05
864,305900,8.817083e+05
865,3.059028e+05,9.729667e+05
866,3.059222e+05,9.512917e+05
867,3.059583e+05,9.161639e+05
868,3.059861e+05,8.703111e+05
869,3.059917e+05,8.716111e+05
870,3.060333e+05,8.790361e+05
871,3.060389e+05,8.309806e+05
872,3.061361e+05,9.720528e+05
873,3.061611e+05,9.205694e+05
874,3.061694e+05,846600
875,3.061806e+05,8.775306e+05
876,306200,927625
877,3.062278e+05,8.571222e+05
878,3.062361e+05,8.441472e+05
879,3.062778e+05,9.633417e+05
880,3.063167e+05,8.160667e+05
881,3.063222e+05,8.703972e+05
882,306325,9.767694e+05
883,3.063361e+05,9.241917e+05
884,3.063528e+05,9.050083e+05
885,3.064833e+05,9.115639e+05
886,3.065806e+05,9.844028e+05
887,3.066028e+05,938925
888,3.066944e+05,8.146278e+05
889,3.068778e+05,9.227139e+05
890,3.069083e+05,819175
891,3.069278e+05,9.174389e+05
892,3.069361e+05,8.539222e+05
893,3.069417e+05,8.804306e+05
894,3.070139e+05,9.143611e+05
895,307050,8.484306e+05
896,307075,8.492444e+05
897,307100,1.012003e+06
898,3.071083e+05,9.493278e+05
899,3.071222e+05,8.502028e+05
900,3.071722e+05,9.114139e+05
901,307175,974425
902,3.072139e+05,8.611556e+05
903,3.072333e+05,9.555056e+05
904,3.072389e+05,8.731417e+05
905,3.073833e+05,9.159417e+05
906,3.073861e+05,8.807889e+05
907,3.074361e+05,9.805528e+05
908,3.074722e+05,8.322083e+05
909,3.074889e+05,8.448389e+05
910,3.075417e+05,9.354028e+05
911,3.075806e+05,9.822806e+05
912,3.075917e+05,9.867472e+05
913,3.076194e+05,8.657056e+05
914,3.076361e+05,8.807472e+05
915,3.076472e+05,9.051167e+05
916,3.077306e+05,8.581417e+05
917,3.077417e+05,8.522694e+05
918,307750,9.441528e+05
919,3.078167e+05,8.553861e+05
920,3.078361e+05,9.242528e+05
921,3.078472e+05,835600
922,3.079083e+05,8.984861e+05
923,3.079167e+05,837900
924,3.079167e+05,8.567972e+05
925,3.079472e+05,9.742528e+05
926,3.079694e+05,8.537667e+05
927,3.079972e+05,816900
928,3.081583e+05,9.266028e+05
929,3.082056e+05,8.807056e+05
930,3.082306e+05,8.836139e+05
931,3.083028e+05,820100
932,3.083056e+05,9.067167e+05
933,308325,8.327861e+05
934,3.083722e+05,912175
935,308400,8.953417e+05
936,3.084111e+05,9.779333e+05
937,3.084611e+05,9.328889e+05
938,3.084694e+05,9.015306e+05
939,3.084833e+05,9.375722e+05
940,3.085306e+05,8.805611e+05
941,3.085306e+05,9.697667e+05
942,3.085583e+05,8.202111e+05
943,308600,1.006006e+06
944,3.086556e+05,9.101556e+05
945,308700,8.516194e+05
946,3.087722e+05,8.420139e+05
947,3.087806e+05,9.740139e+05
948,3.087833e+05,9.659278e+05
949,3.088278e+05,8.432389e+05
950,3.088278e+05,8.777306e+05
951,3.089167e+05,8.803972e+05
952,3.089389e+05,1.028789e+06
953,3.090361e+05,8.457556e+05
954,3.090778e+05,9.442194e+05
955,3.091389e+05,1018975
956,309175,9.978611e+05
957,3.091972e+05,9.328222e+05
958,309200,9.111556e+05
959,309200,9.399639e+05
960,309250,885900
961,3.093806e+05,9.050889e+05
962,309450,9.537528e+05
963,3.094694e+05,9.753833e+05
964,3.094972e+05,9.591139e+05
965,3.095278e+05,8.715139e+05
966,3.095306e+05,921825
967,3.095667e+05,8.551667e+05
968,309575,8.516222e+05
969,3.095972e+05,8.373806e+05
970,3.096361e+05,8.172278e+05
971,3.096556e+05,8.645972e+05
972,3.097361e+05,8.405306e+05
973,3.097639e+05,925850
974,3.097778e+05,9.667361e+05
975,3.098139e+05,863075
976,3.098333e+05,918000
977,3.098389e+05,9.205333e+05
978,3.098417e+05,1.037442e+06
979,3.099111e+05,8.337278e+05
980,3.099667e+05,9.482694e+05
981,310000,8.726083e+05
982,3.100111e+05,8.945222e+05
983,310050,8.632806e+05
984,3.100667e+05,9.047222e+05
985,3.101028e+05,8.634972e+05
986,3.101111e+05,8.386639e+05
987,3.101472e+05,9.228722e+05
988,3.102361e+05,8.749389e+05
989,3.102583e+05,964850
990,3.102944e+05,9.611444e+05
991,3.103278e+05,8.586389e+05
992,3.103444e+05,9.197556e+05
993,3.103639e+05,8.274722e+05
994,3.103972e+05,1.048303e+06
995,3.104028e+05,8.487917e+05
996,3.104083e+05,8.307528e+05
997,3.104861e+05,853050
998,3.105472e+05,9.512556e+05
999,3.105583e+05,9.746417e+05
1000,3.105778e+05,9.204889e+05
1001,3.105944e+05,9.212111e+05
1002,3.106361e+05,9.818139e+05
1003,3.106806e+05,8.362389e+05
1004,3.107222e+05,8.408917e+05
1005,3.107278e+05,9.697833e+05
1006,3.107444e+05,8.319944e+05
1007,3.107861e+05,9.760528e+05
1008,3.108944e+05,9.106833e+05
1009,3.109056e+05,8.822806e+05
1010,3.109306e+05,8.706278e+05
1011,3.109444e+05,9.240028e+05
1012,3.109806e+05,973425
1013,3.110222e+05,8.569694e+05
1014,3.110444e+05,9.129944e+05
1015,311050,8.707222e+05
1016,3.110806e+05,8.559444e+05
1017,3.110861e+05,8.882722e+05
1018,3.111278e+05,8.604611e+05
1019,3.111472e+05,9.327139e+05
1020,3.111583e+05,9.014194e+05
1021,3.111694e+05,977275
1022,3.112389e+05,9.790278e+05
1023,3.112667e+05,9.544528e+05
1024,311275,8.415194e+05
1025,3.112778e+05,9.206611e+05
1026,3.113583e+05,1.022239e+06
1027,3.113694e+05,8.342361e+05
1028,3.113917e+05,8.551917e+05
1029,3.114306e+05,8.940972e+05
1030,3.114306e+05,9.045861e+05
1031,3.114333e+05,9.326083e+05
1032,3.114972e+05,8.149167e+05
1033,3.115556e+05,8.855778e+05
1034,3.115833e+05,9.442611e+05
1035,311650,9.667667e+05
1036,3.116917e+05,889200
1037,3.117111e+05,8.473333e+05
1038,3.117972e+05,8.378917e+05
1039,3.118083e+05,821350
1040,3.118278e+05,8.523639e+05
1041,3.118694e+05,9.478083e+05
1042,3.119139e+05,1014600
1043,3.119556e+05,9.871778e+05
1044,3.119722e+05,9.102167e+05
1045,3.120222e+05,8.903472e+05
1046,3.120333e+05,9.703639e+05
1047,3.120417e+05,8.198139e+05
1048,3.120667e+05,973025
1049,3.120722e+05,8.325028e+05
1050,3.121333e+05,8.235417e+05
1051,3.121583e+05,8.617111e+05
1052,3.121611e+05,9.984528e+05
1053,3.121694e+05,9.839306e+05
1054,3.122278e+05,9.046028e+05
1055,3.122306e+05,8.539056e+05
1056,3.123111e+05,8.421056e+05
1057,3.123556e+05,8.572278e+05
1058,3.124361e+05,9.045306e+05
1059,3.124778e+05,9.397417e+05
1060,3.125167e+05,898375
1061,3.126167e+05,1.008169e+06
1062,3.126889e+05,8.368722e+05
1063,3.127139e+05,834650
1064,312775,9.457639e+05
1065,3.127944e+05,8.632556e+05
1066,3.128222e+05,8.927556e+05
1067,312825,8.625556e+05
1068,3.128361e+05,9.046833e+05
1069,312925,8.511167e+05
1070,312975,828525
1071,3.129889e+05,8.534444e+05
1072,3.129889e+05,870225
1073,3.130583e+05,8.224222e+05
1074,3.130611e+05,9.689778e+05
1075,3.130806e+05,9.736111e+05
1076,313100,8.571306e+05
1077,3.131111e+05,924450
1078,3.131139e+05,8.555306e+05
1079,3.131278e+05,8.433583e+05
1080,3.131806e+05,9.545639e+05
1081,3.131889e+05,8.549389e+05
1082,3.131944e+05,8.391722e+05
1083,3.132222e+05,9.243417e+05
1084,3.132694e+05,8.929028e+05
1085,3.133806e+05,9.472889e+05
1086,3.133917e+05,1.028514e+06
1087,3.134028e+05,1.109336e+06
1088,3.134056e+05,8.304611e+05
1089,3.134056e+05,9.384667e+05
1090,3.134083e+05,8.359361e+05
1091,3.134444e+05,1.095447e+06
1092,3.134639e+05,892600
1093,3.135111e+05,8.534222e+05
1094,3.135278e+05,8.653917e+05
1095,3.135694e+05,1.095611e+06
1096,3.136139e+05,9.614389e+05
1097,3.136444e+05,8.930611e+05
1098,313700,8.143417e+05
1099,313775,8.493417e+05
1100,3.137944e+05,8.416111e+05
1101,313850,8.322306e+05
1102,3.138556e+05,8.592944e+05
1103,3.138639e+05,9.721528e+05
1104,3.139028e+05,9.266917e+05
1105,3.139028e+05,9.768417e+05
1106,3.139722e+05,1.023497e+06
1107,3.141278e+05,8.332917e+05
1108,3.141444e+05,8.606778e+05
1109,3.141528e+05,9.241167e+05
1110,3.141722e+05,8.954222e+05
1111,3.142167e+05,8.533778e+05
1112,3.142278e+05,1.034928e+06
1113,3.143333e+05,8.740139e+05
1114,314350,9.774361e+05
1115,3.143944e+05,8.351944e+05
1116,3.143972e+05,847250
1117,3.144361e+05,9.345722e+05
1118,3.144389e+05,9.740889e+05
1119,3.144806e+05,1.099278e+06
1120,3.144972e+05,9.857056e+05
1121,3.145028e+05,8.350861e+05
1122,3.145889e+05,8.564056e+05
1123,3.146111e+05,1.033933e+06
1124,3.146222e+05,9.719556e+05
1125,3.146278e+05,908500
1126,3.146361e+05,1.004367e+06
1127,314650,8.825444e+05
1128,314675,9.711444e+05
1129,3.147167e+05,8.364694e+05
1130,3.147222e+05,9.089667e+05
1131,3.147472e+05,9.692306e+05
1132,3.148556e+05,8.451389e+05
1133,3.148611e+05,8.201722e+05
1134,3.149167e+05,9.547833e+05
1135,3.150222e+05,1.061581e+06
1136,3.150444e+05,9.106889e+05
1137,3.150861e+05,828500
1138,3.150889e+05,8.789444e+05
1139,3.151278e+05,8.378778e+05
1140,3.151722e+05,826350
1141,3.151889e+05,9.270667e+05
1142,3.152139e+05,9.715361e+05
1143,3.152417e+05,9.653361e+05
1144,3.152778e+05,8.732472e+05
1145,3.152972e+05,9.410583e+05
1146,3.153056e+05,8.383556e+05
1147,3.153417e+05,9.744278e+05
1148,3.153917e+05,824625
1149,3.153944e+05,1.107556e+06
1150,3.154222e+05,867150
1151,3.154222e+05,9.683333e+05
1152,3.154917e+05,9.714639e+05
1153,3.155361e+05,9.010722e+05
1154,3.155444e+05,1.103031e+06
1155,3.155806e+05,8.473833e+05
1156,3.156028e+05,9.140306e+05
1157,3.156528e+05,9.142583e+05
1158,3.156861e+05,9.348389e+05
1159,315700,1.030006e+06
1160,3.157167e+05,8.525056e+05
1161,3.157833e+05,8.415583e+05
1162,3.157889e+05,9.044056e+05
1163,3.158111e+05,9.253278e+05
1164,3.158278e+05,1.029203e+06
1165,3.158472e+05,9.584889e+05
1166,315850,1.062722e+06
1167,3.159222e+05,1.062236e+06
1168,3.159389e+05,9.710861e+05
1169,3.159417e+05,8.325056e+05
1170,3.159417e+05,1.028922e+06
1171,3.159722e+05,1.001819e+06
1172,3.159833e+05,8.986694e+05
1173,316000,8.571889e+05
1174,3.160333e+05,9.465528e+05
1175,3.160389e+05,8.919556e+05
1176,3.160722e+05,8.188556e+05
1177,3.160889e+05,8.504722e+05
1178,316250,8.288694e+05
1179,316250,9.557917e+05
1180,3.162639e+05,9.181806e+05
1181,3.162694e+05,9.628361e+05
1182,3.162778e+05,1.103333e+06
1183,3.162917e+05,971025
1184,316300,9.155444e+05
1185,3.163139e+05,9.364389e+05
1186,3.163389e+05,8.831333e+05
1187,3.163694e+05,8.674194e+05
1188,3.164528e+05,8.955528e+05
1189,3.165028e+05,950725
1190,3.165278e+05,9.320194e+05
1191,3.165917e+05,9.747194e+05
1192,3.166722e+05,9.289056e+05
1193,3.167472e+05,8.864611e+05
1194,3.167528e+05,9.304444e+05
1195,3.167972e+05,9.648194e+05
1196,3.168306e+05,9.213361e+05
1197,316925,1.062069e+06
1198,3.169389e+05,8.913056e+05
1199,3.170111e+05,903975
1200,3.170361e+05,9.812361e+05
1201,3.170583e+05,8.365333e+05
1202,3.170778e+05,817425
1203,3.170861e+05,8.561056e+05
1204,3.170861e+05,8.777722e+05
1205,3.171139e+05,9.106056e+05
1206,3.171278e+05,1.100669e+06
1207,3.171472e+05,8.325278e+05
1208,3.171639e+05,8.626389e+05
1209,3.171694e+05,9.913222e+05
1210,317200,8.581611e+05
1211,317225,9.154306e+05
1212,3.172444e+05,961650
1213,3.173194e+05,8.417083e+05
1214,3.173333e+05,8.720472e+05
1215,3.173806e+05,9.994694e+05
1216,3.174194e+05,9.894528e+05
1217,3.175111e+05,1.031594e+06
1218,3.175389e+05,9.664972e+05
1219,3.175611e+05,8.461528e+05
1220,3.175861e+05,1.064864e+06
1221,3.176056e+05,9.308611e+05
1222,3.177111e+05,8.478944e+05
1223,3.177194e+05,9.182139e+05
1224,3.177333e+05,8.444667e+05
1225,3.177389e+05,8.163278e+05
1226,3.177806e+05,8.234861e+05
1227,3.178222e+05,9.757639e+05
1228,3.178333e+05,8.555583e+05
1229,3.178389e+05,8.160778e+05
1230,3.178639e+05,8.903222e+05
1231,3.178778e+05,9.646222e+05
1232,3.178833e+05,8.772722e+05
1233,3.179583e+05,951500
1234,3.180222e+05,9.709139e+05
1235,3.180861e+05,859700
1236,3.181444e+05,9.484028e+05
1237,3.181917e+05,9.232972e+05
1238,3.181972e+05,9.351417e+05
1239,3.182139e+05,9.302944e+05
1240,3.182417e+05,9.449083e+05
1241,3.182722e+05,9.942611e+05
1242,3.182944e+05,8.661778e+05
1243,3.183083e+05,8.436444e+05
1244,3.183611e+05,1.009844e+06
1245,3.184556e+05,1.023672e+06
1246,3.184639e+05,9.165611e+05
1247,3.184667e+05,8.159611e+05
1248,318575,1.030922e+06
1249,318600,8.869944e+05
1250,3.186028e+05,9.039583e+05
1251,3.186361e+05,9.229583e+05
1252,3.187361e+05,8.973361e+05
1253,3.187806e+05,8.544972e+05
1254,3.188667e+05,8.898389e+05
1255,3.188722e+05,1.002914e+06
1256,3.189111e+05,8.514556e+05
1257,3.189222e+05,1.004844e+06
1258,3.189333e+05,9.311806e+05
1259,3.189389e+05,9.671444e+05
1260,3.189722e+05,9.860333e+05
1261,3.190028e+05,8.425194e+05
1262,3.190278e+05,9.224306e+05
1263,3.190361e+05,943950
1264,3.191194e+05,1.118806e+06
1265,3.191333e+05,8.773583e+05
1266,3.192306e+05,9.765639e+05
1267,3.192528e+05,9.263944e+05
1268,3.192917e+05,8.267972e+05
1269,3.193639e+05,8.192861e+05
1270,3.193806e+05,8.130361e+05
1271,3.194361e+05,9.424389e+05
1272,3.195083e+05,8.345639e+05
1273,3.195639e+05,9.996194e+05
1274,3.196083e+05,9.098389e+05
1275,3.196167e+05,898700
1276,3.196333e+05,837825
1277,3.196361e+05,9.527028e+05
1278,3.196556e+05,9.405361e+05
1279,3.196778e+05,1.102939e+06
1280,3.197528e+05,9.399778e+05
1281,3.197889e+05,8.928722e+05
1282,3.198083e+05,9.165556e+05
1283,3.198278e+05,9.803333e+05
1284,3.198444e+05,8.657861e+05
1285,3.198722e+05,9.035694e+05
1286,3.198944e+05,8.320028e+05
1287,3.199083e+05,8.729056e+05
1288,3.199194e+05,8.330694e+05
1289,3.199722e+05,1020775
1290,320000,8.084583e+05
1291,3.200389e+05,1.066053e+06
1292,3.201083e+05,9.712972e+05
1293,3.201472e+05,9.334194e+05
1294,3.201667e+05,9.290917e+05
1295,3.201722e+05,8.306278e+05
1296,3.202167e+05,9.371417e+05
1297,3.202639e+05,9.213889e+05
1298,3.203333e+05,810500
1299,3.203333e+05,8.952222e+05
1300,3.203389e+05,8.439278e+05
1301,3.203556e+05,8.250833e+05
1302,320375,937000
1303,320400,8.872806e+05
1304,3.204917e+05,9.165806e+05
1305,3.204972e+05,9.210917e+05
1306,320525,9.550611e+05
1307,3.206778e+05,8.290083e+05
1308,3.207222e+05,8.423278e+05
1309,320725,9.124083e+05
1310,3.207361e+05,8.291472e+05
1311,320800,9.680639e+05
1312,3.208333e+05,811000
1313,320850,9.834167e+05
1314,3.208528e+05,932200
1315,3.208667e+05,8.211806e+05
1316,3.208778e+05,846675
1317,3.208833e+05,9.547167e+05
1318,3.208944e+05,8.822194e+05
1319,3.209139e+05,8.379556e+05
1320,3.209194e+05,9.671556e+05
1321,3.209528e+05,9.646861e+05
1322,3.209583e+05,9.896333e+05
1323,3.209611e+05,9.029417e+05
1324,3.210944e+05,9.062333e+05
1325,321100,8.350111e+05
1326,3.211417e+05,8.115417e+05
1327,3.211528e+05,8.124722e+05
1328,3.212444e+05,969450
1329,3.212611e+05,991650
1330,3.212917e+05,1.017881e+06
1331,3.213222e+05,8.129917e+05
1332,3.213306e+05,962275
1333,3.213583e+05,8.162222e+05
1334,3.213972e+05,953200
1335,3.214389e+05,9.609083e+05
1336,3.214417e+05,857150
1337,3.214444e+05,9.512028e+05
1338,3.214694e+05,8.277806e+05
1339,3.214889e+05,8.116333e+05
1340,3.215306e+05,9.479917e+05
1341,3.215333e+05,9.013111e+05
1342,3.215583e+05,8.193389e+05
1343,3.215722e+05,9.433722e+05
1344,3.215944e+05,9.714972e+05
1345,3.216139e+05,8.190417e+05
1346,3.216306e+05,9.172056e+05
1347,3.216861e+05,882825
1348,3.216944e+05,9.601222e+05
1349,3.218111e+05,8.210917e+05
1350,3.218389e+05,8.658028e+05
1351,3.218389e+05,9.688444e+05
1352,3.218722e+05,8.256583e+05
1353,321975,8.317778e+05
1354,3.219944e+05,1.109678e+06
1355,3.220194e+05,8.390861e+05
1356,3.220417e+05,8.232194e+05
1357,3.220472e+05,9.585528e+05
1358,3.220944e+05,9.979639e+05
1359,3.221361e+05,9.867028e+05
1360,3.221611e+05,8.075278e+05
1361,322175,8.241361e+05
1362,3.222056e+05,9.820194e+05
1363,3.222167e+05,1.109258e+06
1364,3.222528e+05,950575
1365,3.222667e+05,9.522528e+05
1366,3.223333e+05,9.737417e+05
1367,3.223444e+05,977550
1368,3.223694e+05,8.086056e+05
1369,3.223806e+05,8.430917e+05
1370,3.223861e+05,9.494028e+05
1371,3.224111e+05,9.271583e+05
1372,3.224167e+05,8.541639e+05
1373,3.224278e+05,9.445528e+05
1374,3.225028e+05,1.014783e+06
1375,3.225278e+05,1.098314e+06
1376,3.225917e+05,904225
1377,3.226139e+05,8.373667e+05
1378,3.226639e+05,8.762528e+05
1379,3.226861e+05,1.077581e+06
1380,322700,1.068003e+06
1381,3.227306e+05,8.998583e+05
1382,3.227444e+05,9.497833e+05
1383,3.227667e+05,9.272333e+05
1384,3.227833e+05,9.574944e+05
1385,3.228167e+05,9.382389e+05
1386,3.228361e+05,8.347222e+05
1387,3.228611e+05,1.040953e+06
1388,3.228694e+05,8.108083e+05
1389,3.229361e+05,8.406111e+05
1390,3.229583e+05,8.123556e+05
1391,3.229639e+05,1.013058e+06
1392,3.229861e+05,9.018472e+05
1393,323050,840275
1394,3.230528e+05,8.477278e+05
1395,3.230611e+05,8.779806e+05
1396,3.230611e+05,9.245028e+05
1397,3.230694e+05,9.600639e+05
1398,3.230778e+05,9.547972e+05
1399,3.230889e+05,9.177472e+05
1400,3.230944e+05,9.013889e+05
1401,3.231222e+05,1.067778e+06
1402,3.231278e+05,8.979833e+05
1403,3.231306e+05,9.701139e+05
1404,3.231583e+05,9.451639e+05
1405,323175,8.902556e+05
1406,3.231861e+05,1.025453e+06
1407,3.231889e+05,8.451722e+05
1408,3.232028e+05,9.621278e+05
1409,3.232111e+05,8.916333e+05
1410,3.232833e+05,9.327972e+05
1411,3.232917e+05,966250
1412,323300,9.060556e+05
1413,3.233444e+05,9.615111e+05
1414,3.233611e+05,8.139167e+05
1415,3.234139e+05,9.032167e+05
1416,3.234306e+05,8.932861e+05
1417,323475,9.738639e+05
1418,3.234917e+05,904600
1419,3.235028e+05,1.087081e+06
1420,3.235111e+05,9.530083e+05
1421,323525,9.087778e+05
1422,3.235361e+05,8.965444e+05
1423,3.236417e+05,8.870361e+05
1424,3.236444e+05,8.947417e+05
1425,3.236639e+05,9.610056e+05
1426,3.236667e+05,863000
1427,3.236944e+05,8.418806e+05
1428,3.237167e+05,1128600
1429,3.237694e+05,825925
1430,3.237889e+05,8.069278e+05
1431,3.237944e+05,8.166333e+05
1432,3.238083e+05,1.064789e+06
1433,3.238639e+05,9.684806e+05
1434,3.238667e+05,8.335472e+05
1435,3.238806e+05,9.897889e+05
1436,3.238806e+05,1.008642e+06
1437,3.239389e+05,9.939389e+05
1438,3.239667e+05,9.732361e+05
1439,3.239694e+05,8.206028e+05
1440,3.239694e+05,9.085639e+05
1441,3.240139e+05,9.881722e+05
1442,3.240583e+05,9.949333e+05
1443,3.240639e+05,9.721139e+05
1444,3.240667e+05,8.877722e+05
1445,3.240722e+05,8.702111e+05
1446,3.240833e+05,9.118667e+05
1447,3.241111e+05,1.007119e+06
1448,3.241722e+05,8.864778e+05
1449,3.242056e+05,1.042283e+06
1450,3.242389e+05,8.569167e+05
1451,3.242833e+05,9.013222e+05
1452,3.243111e+05,966675
1453,3.243139e+05,806700
1454,3.243222e+05,8.306139e+05
1455,3.243333e+05,9.710222e+05
1456,3.243389e+05,8.665472e+05
1457,3.243556e+05,8.072417e+05
1458,3.243667e+05,1.112247e+06
1459,3.243722e+05,1.031586e+06
1460,3.243889e+05,8.910833e+05
1461,3.244194e+05,8.221528e+05
1462,3.244194e+05,9.779389e+05
1463,324425,9.622972e+05
1464,3.244528e+05,9.494833e+05
1465,3.244583e+05,1.005383e+06
1466,3.244861e+05,8.178333e+05
1467,3.244861e+05,9.973278e+05
1468,3.244889e+05,9.752639e+05
1469,3.244944e+05,8.751417e+05
1470,3.245611e+05,8.394028e+05
1471,324575,9.149306e+05
1472,324575,9.987111e+05
1473,3.245806e+05,8.373167e+05
1474,3.246083e+05,8.498778e+05
1475,3.246139e+05,9.738778e+05
1476,3.246167e+05,9.011528e+05
1477,3.246389e+05,8.645972e+05
1478,3.246972e+05,9.867861e+05
1479,3.247056e+05,1000125
1480,3.247083e+05,8.500083e+05
1481,3.247083e+05,1.004056e+06
1482,3.247722e+05,9.175472e+05
1483,3.247861e+05,9.405944e+05
1484,3.247972e+05,8.636194e+05
1485,3.248056e+05,8.098056e+05
1486,3.248222e+05,9.699417e+05
1487,3.248611e+05,8.829639e+05
1488,3.249556e+05,8.499194e+05
1489,3.250056e+05,9.474028e+05
1490,3.250417e+05,9.457389e+05
1491,3.250917e+05,9.211917e+05
1492,3.251167e+05,8.637667e+05
1493,3.251556e+05,9.540917e+05
1494,3.251583e+05,9.219167e+05
1495,3.251583e+05,9.373194e+05
1496,325175,8.783639e+05
1497,325175,9.680417e+05
1498,3.251833e+05,921475
1499,3.252306e+05,9.263778e+05
1500,3.252472e+05,9.563694e+05
1501,325250,937500
1502,3.252639e+05,9.688611e+05
1503,325275,9.271389e+05
1504,3.252944e+05,9.490278e+05
1505,325300,9.251417e+05
1506,3.253056e+05,8.258944e+05
1507,325325,9.350389e+05
1508,3.253389e+05,9.666528e+05
1509,3.253444e+05,9.278833e+05
1510,3.253556e+05,9.341083e+05
1511,3.253583e+05,8.589333e+05
1512,3.253806e+05,819325
1513,3.254028e+05,8.290389e+05
1514,3.254194e+05,9.732056e+05
1515,3.254306e+05,9.030917e+05
1516,3.254361e+05,8.621194e+05
1517,3.254389e+05,9.305278e+05
1518,3.254472e+05,9.436722e+05
1519,3.254806e+05,8.287194e+05
1520,3.254889e+05,929200
1521,3.254972e+05,858700
1522,3.255194e+05,9.849778e+05
1523,3.255361e+05,838875
1524,3.255639e+05,9.586306e+05
1525,3.255694e+05,8.423833e+05
1526,3.255972e+05,8.409639e+05
1527,3.256056e+05,856725
1528,3.256306e+05,9.714139e+05
1529,3.257889e+05,9.736222e+05
1530,3.258083e+05,938925
1531,3.258278e+05,8.215528e+05
1532,3.258361e+05,9.510861e+05
1533,3.258389e+05,1.171122e+06
1534,3.258417e+05,8.818722e+05
1535,3.258833e+05,9.520389e+05
1536,3.258833e+05,9.650833e+05
1537,3.258889e+05,9.630861e+05
1538,3.258889e+05,966850
1539,3.258972e+05,9.685667e+05
1540,3.259083e+05,9.264778e+05
1541,3.259194e+05,9.675583e+05
1542,3.259361e+05,9.485528e+05
1543,3.259639e+05,1.147089e+06
1544,3.259722e+05,8.233389e+05
1545,3.259972e+05,1.106303e+06
1546,3.260389e+05,9.147778e+05
1547,3.260556e+05,8.324556e+05
1548,3.260972e+05,8.548083e+05
1549,3.261083e+05,1.107703e+06
1550,3.261194e+05,9.981389e+05
1551,326125,9.003667e+05
1552,3.261528e+05,9.328667e+05
1553,3.262083e+05,836000
1554,3.262778e+05,9.645556e+05
1555,3.263083e+05,9.728889e+05
1556,3.263222e+05,8.731917e+05
1557,3.263528e+05,8.603444e+05
